ward_code,Observation
W05001610,217.9
W05001611,1433.1
W05001612,2951.3
W05001613,2436.2
W05001614,115.3
W05001615,104.7
W05001616,246.9
W05001617,1031.2
W05001618,613.4
W05001619,3496.1
W05001620,455.1
W05001621,2019.6
W05001622,4689.9
W05001623,238.4
W05001624,1032.4
W05001625,777.4
W05001626,119.5
W05001627,2476.5
W05001628,4846
W05001629,5112.8
W05001630,1615.9
W05001631,186.8
W05001632,571.5
W05001633,3197.3
W05001634,376
W05001635,2809.4
W05001636,75.6
W05001637,3671.2
W05001638,1527.8
W05001639,3422.1
W05001640,3340.5
W05001641,524.6
W05001642,3251.4
W05001643,3205
W05001644,4561.3
W05001645,4275.5
W05001646,319.2
W05001647,9712.3
W05001648,488.9
W05001649,1609.8
W05001650,330
W05001651,173
W05001652,622.7
W05001653,1923.3
W05001654,2452.4
W05001655,557.8
W05001656,447.4
W05001657,124.1
W05001658,1946.3
W05001659,2667.2
W05001660,715.2
W05001661,163
W05001662,322.3
W05001663,2795.7
W05001664,744.3
W05001665,407.2
W05001666,482.1
W05001667,602
W05001668,1171.8
W05001669,2088.4
W05001670,1451.5
W05001671,2246.9
W05001672,986
W05001673,620.9
W05001674,1214.7
W05001675,230.5
W05001676,1493.9
W05001677,280.4
W05001678,875.3
W05001679,2510.1
W05001680,248.1
W05001681,622.2
W05001682,748.3
W05001683,94.4
W05001684,592.9
W05001685,1030.6
W05001686,284.6
W05001687,356.4
W05001688,3190
W05001689,381.2
W05001690,202.6
W05001691,3438.4
W05001692,1354
W05001693,405.2
W05001694,116.1
W05001695,242.6
W05001696,51
W05001697,467.2
W05001698,281.7
W05001699,676.9
W05001700,308.7
W05001701,184.6
W05001702,143.4
W05001703,1964.9
W05001704,2291.4
W05001705,3214.5
W05001706,190.8
W05001707,1457
W05001708,150.1
W05001709,158
W05001710,3960.9
W05001711,3978.3
W05001712,734.3
W05001713,2598.8
W05001714,3223.6
W05001715,64.6
W05001716,3713.3
W05001717,32.5
W05001718,601.6
W05001719,1193
W05001720,1672.6
W05001721,5174.8
W05001722,1245
W05001723,476.9
W05001724,437.4
W05001725,145.7
W05001726,824.4
W05001727,18.2
W05001728,1914.8
W05001729,1252.3
W05001730,3506.7
W05001731,491.6
W05001732,2468.4
W05001733,2387.8
W05001734,1395
W05001735,1269.1
W05001736,970.4
W05001737,1865.4
W05001738,3631
W05001739,117
W05001740,4217
W05001741,374.4
W05001742,526.9
W05001743,58.5
W05001744,685.9
W05001745,152.9
W05001746,1852.8
W05001747,3272.5
W05001748,73.6
W05001749,3011.5
W05001750,1418.2
W05001751,81.8
W05001752,419.6
W05001753,5181.7
W05001754,173.8
W05001755,3823.1
W05001756,128.5
W05001757,333.5
W05001758,5749.6
W05001759,3627.6
W05001760,3524.3
W05001761,3876.6
W05001762,1844.9
W05001763,75.3
W05001764,1475.1
W05001765,3331.2
W05001766,135.6
W05001767,2247.6
W05001768,3550.7
W05001769,19.4
W05001770,23.5
W05001771,6234.7
W05001772,537.7
W05001773,25.6
W05001774,72.3
W05001775,1549.9
W05001776,2941.6
W05001777,143.2
W05001778,224.6
W05001779,129.9
W05001780,28.1
W05001781,16.4
W05001782,732.9
W05001783,335.3
W05001784,109.3
W05001785,35.8
W05001786,2346.4
W05001787,283.1
W05001788,729.3
W05001789,3769.3
W05001790,2383.8
W05001791,378.7
W05001792,71
W05001793,166.7
W05001794,1179.3
W05001795,59.4
W05001796,86.3
W05001797,624.3
W05001798,1601
W05001799,1974.1
W05001800,201.7
